comment,replies,date,user_name
"What a great victory for the American people, Praise God🙏 for the victory and with God at the pinnacle, He will certainly make America, America again better, stronger, prosperous and free again!!  Congratulations President Trump and VC JD Vance👏",[],2024-11-06T09:31:35Z,@cheriemorris-tafatu1300
"Relying on Indian astrology, I had predicted the victory of Mr. Donald Trump during the election time. It became true. Now the priority before the new President is to end the hostility and bring peace throughout the world which saw in Biden a horror like COVID-19 during his term. Americans have rightly elected a kind man as their President who hates strife and violence wherever it takes place.",[],2024-11-06T09:31:28Z,@rgh2164
What's the music playing in the background?,[],2024-11-06T09:31:01Z,@Indrani77763
congratulations,[],2024-11-06T09:30:55Z,@ganbazarun4927
Congratulations it is great victory for America. I hope you help to bring lasting peace in Ethiopia. Peace for the univers.,[],2024-11-06T09:30:32Z,@MeseretYenet
"Congratulations to team of Donald Trump,this is a amazing man",[],2024-11-06T09:30:08Z,@fqjiao
Barron towers everyone on that stage 😳,[],2024-11-06T09:29:42Z,@Alpha7721
❤❤❤❤from IRAN,[],2024-11-06T09:29:35Z,@limarad5721
"What a beautiful moment for all on stage especially all of the Americans that voted for Mr President Trump & his A team to make your country great again 🙌🇺🇸 Love from Sydney, Australia 🇦🇺",[],2024-11-06T09:29:25Z,@finaucookmateo00725
From IRAN💖💖💖💖💖💖💖💖💖,[],2024-11-06T09:29:13Z,@limarad5721
🇺🇸 USA!!😊😊,[],2024-11-06T09:28:42Z,@Perfectpearl
God bless you Mr. President Trump. May you and all the people who will be working with you be guided with God's wisdom always.,[],2024-11-06T09:28:38Z,@gemsanchez3486
🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾🇺🇸🙏🏾,[],2024-11-06T09:28:06Z,@malcolmwayne8457
MAY LORD JESUS CHRIST LEAD YOU .. PRAYERS FROM INDIA .,[],2024-11-06T09:28:00Z,@mathewpadavil5106
"Trump, Elon, Dana, ...future looks bright",[],2024-11-06T09:27:51Z,@flyinguitars1
Ty Lord GOD❤😂,[],2024-11-06T09:27:51Z,@josefgross1493
"a fan of Pres. DonaldTrump since 2021, I know he won against Biden, but the election was rigged by the democrats, but they are reaping what they sow after 4 years",[],2024-11-06T09:27:32Z,@anng.2807
"USA is back, baby, thank you Lord!",[],2024-11-06T09:26:28Z,@Bobby-j8f2o
"Felon, liar, joke!! I am ashamed to be an American right now.",[],2024-11-06T09:26:25Z,@palmereldritch4166
Congratulations to JD Vance our amazing Vice president also!!!!,[],2024-11-06T09:26:07Z,@Glenn-em3hv
Congratulations to all the people of America from Pakistan. God bless America. Time to unite and denounce wars and make America great again. Time to safeguard tax payers hard earned money and prioritise your own country first.,[],2024-11-06T09:24:50Z,@Kashif314
Bro forgot Vivek,[],2024-11-06T09:24:49Z,@mamaBucketvfx
God protect our president,[],2024-11-06T09:24:03Z,@naturalscienceandreallife1348
"Holy Height! Barron Trump towers over every one! Even his Dad! He looks Presidential to me! He could become president once he turns 35 if he decides to pursue it! 
What a family! 
Good Genes 🧬 mean a lot!",[],2024-11-06T09:23:35Z,@dynjarren8355
"I'm actually proud of my country again!!!
I'm a retired sailor and when the presidency was stolen and we didn't rise up and do anything about it,  I was devastated and it hasn't felt like America since then!
Thank God for he is always good!!!!","[""Thank you for your service in the first place anybody that's puts that uniform on should get thanked and appreciated more than others  for giving up your freedom and missing out on family times to protect us from evil thank you""]",2024-11-06T09:23:00Z,@Glenn-em3hv
What a relief… We will be o.k. THANK GOD,[],2024-11-06T09:23:00Z,@user-qm5si3e2e
Great news all wars will stop now thank god and everyone will have money in their pockets and no more immigrants etc etc etc !!🙄🙄🙄🙄🙈,[],2024-11-06T09:22:38Z,@toomylight2311
"He is running a James K. Polk campaign. Keeping every promise made during his campaign. Thats the way it should be, but Polk is the only president to actually fulfill every campaign promise he made.",[],2024-11-06T09:22:04Z,@brett7551
Bravo à Monsieur Trump.❤,[],2024-11-06T09:21:58Z,@clincpb8903
From myanmar,[],2024-11-06T09:21:54Z,@deCle-y1b
Thank God 🙏 for Donald J. Trump,[],2024-11-06T09:21:43Z,@jeremiahallen9908
Congratulations world number one lady and son too,[],2024-11-06T09:21:36Z,@deCle-y1b
Melania always looks and acts classy.,[],2024-11-06T09:21:30Z,@meme-sw1pc
❤❤❤,[],2024-11-06T09:21:23Z,@lisavandyke8833
Thank you Mr. Trump. I am so glad you won now we can get the stock market back up again and I can start making some money. God bless you sir I want to,[],2024-11-06T09:21:17Z,@patriciap1214
"No more teleprompter  
   The clown show is over",[],2024-11-06T09:21:09Z,@RLS424
"God spared his life for a reason! 🙏👍God save the U.S.A. and the whole world. 🏄🏻‍♂️From the State of Hawaii, Congratulations Pres. Trump! ❤️❤️❤️🤙🏼",[],2024-11-06T09:20:09Z,@robertvillanueva2465
From myanmar,[],2024-11-06T09:20:05Z,@deCle-y1b
Thank You Lord for this blessing ANF Grace from You,[],2024-11-06T09:20:01Z,@deniseloper1505
And so the blame game begins!! If he can’t fulfil his promises he’ll just pass the buck ! 🙄🙄🙄,[],2024-11-06T09:19:55Z,@toomylight2311
Thank you Father God for giving us Donald Trump  to Save our COUNTRY,[],2024-11-06T09:19:30Z,@gloriaschatz885
All Glory to God Jesus Christ. King of Kings,[],2024-11-06T09:19:10Z,@RLS424
The MOST shocking news is that our vote still counts! 🗳 🇺🇸,"['@@SENSEF Just proves all of his nonsense about cheating and vote fraud were unfounded lies. Democracy lives on', 'The secret is that it always did.  Every time.']",2024-11-06T09:19:03Z,@SENSEF
"Trump must be the winner of 2024
prisendial election in US",[],2024-11-06T09:18:57Z,@MaShun-gm2oh
May God Bless every American citizens who voted for Trump.Thank you for showing to the world that the God we worship is a living God.😇,[],2024-11-06T09:18:59Z,@peleiwangsu8862
God wants to give the USA one more chance! Now let's pray that Trump can accomplish all the work that awaits him! for the Glory of God!!! Praise you forever Lord! 🙏❤,[],2024-11-06T09:17:36Z,@elizabethpwong6082
"The people have spoken!!🎉🎉, not the crooked oppostions or prosecutorial office, judges who tried to silence him. Evil does not always win.",[],2024-11-06T09:17:30Z,@achillese1265
Let's go baby!!,[],2024-11-06T09:17:30Z,@kostyy5029
I hope yall enjoy what he’s about to do to you. I’m a nurse? I’ll be just fine.,[],2024-11-06T09:17:25Z,@froggybug
this is the most bizarre thing I've ever seen*,[],2024-11-06T09:17:13Z,@OutsideDontClear
We will drain the swamp this time MAGA,[],2024-11-06T09:17:06Z,@barryketchel2014
"Lot ca voted for u, but the big lib city out voted us as always. My city thats red area of ca is so happy 11:39 11:40",[],2024-11-06T09:17:05Z,@jborrego2406
"Like nobody else, they mock him, bully him, accuse him of racist, call him inhuman, call him immoral, bring him to court, impeach him, attempt to assassinate him several times but God safe him.",[],2024-11-06T09:16:57Z,@NgBertik
God bless America 🇺🇸,[],2024-11-06T09:16:54Z,@danimal0974
The fact that America voted for a criminal over a woman sickens me,[],2024-11-06T09:16:52Z,@zackarydecicco3919
Will she certify?  I heard they were going to sleep,[],2024-11-06T09:16:49Z,@ThatBeanieGt
Good by Harris,[],2024-11-06T09:16:39Z,@BrendaRobinette-zx5ix
👏👏👏👏👏👏👏,[],2024-11-06T09:16:34Z,@mirazhiti3417
"Congratulations 🎊 🎉  🇺🇸 President Donald Trump. God bless and protect and guide you in your presidency.

Lots of love and prayers. From the UK 🇬🇧 ❤️ 💜",[],2024-11-06T09:16:24Z,@GodIsLove1015
"81 trump, lay down, don’t wake up. You wont be missed you coward.",[],2024-11-06T09:16:09Z,@USApatriot1994
"From the UK, we couldn’t be happier. He’s a great man and he’ll make America great again and stop all the nonsense which hopefully will filter back to the UK.🇺🇸🇬🇧🥰",[],2024-11-06T09:15:59Z,@patriciakidd1947
My Grandson and Granddaughter thank you President Trump,[],2024-11-06T09:15:49Z,@BrendaRobinette-zx5ix
He didn’t know what star link was before hurricane helene?,[],2024-11-06T09:15:45Z,@gloriaalley8343
TRUMP IS BACK!!!!!!!!!!,[],2024-11-06T09:15:36Z,@hughjanus5518
All Glory goes to God!,[],2024-11-06T09:15:26Z,@kristin972
Nightmare. The country is filled with ignorance and stupidity and people who are so concerned with their fantasies on Sunday. Scums.,[],2024-11-06T09:15:25Z,@USApatriot1994
❤❤❤❤❤❤❤WE LOVE YOU PRESIDENT TRUMP 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2024-11-06T09:15:24Z,@lorib3032
Thank you Mr president,[],2024-11-06T09:15:22Z,@Lidebtalconultants
#NIWOWE congrats from the country of thousand hills 🇷🇼🇷🇼🤍❤💙🇺🇲,"['Thank you, Rwanda!']",2024-11-06T09:15:16Z,@fabk2596
Thank God it's finally over and good defeated evil!!! God bless America!!!,[],2024-11-06T09:15:03Z,@Glenn-em3hv
P S...What a great honor it is for Our President Donald Trump to be congratulated by people from countries all around the world it brings me to tears reading the comments. Never have I in my 79 years on this earth read so much respect and honor from people from different countries all around the world for one of our true leaders President Donald Trump 🇺🇸,['@@joycemiraglia280 people around the world want world peace and no wars and we believe Trump will accomplish that .'],2024-11-06T09:14:57Z,@joycemiraglia280
Wonderful speech president Trump sir,[],2024-11-06T09:14:56Z,@madhusudhanrao3112
"Congratulations President Donald Trump, JD Vance, and the magnificent team! ❤🤍💙 I will be praying everyday for your protection and turning our country around and help us heal. 🙏 MAGA !!!   MAHA!!!",[],2024-11-06T09:14:49Z,@reneedavis2160
Nightmare.,['Lol'],2024-11-06T09:14:35Z,@USApatriot1994
Congrats 🎉🎉🎉🎉🎉🎉🎉🎉 to us and the world,[],2024-11-06T09:14:33Z,@Lidebtalconultants
"America has spoken
God’s will has spoken",[],2024-11-06T09:14:19Z,@BrendaRobinette-zx5ix
"From Australia,  Congratulations!!!🎉🎉  🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤",[],2024-11-06T09:14:19Z,@teresamuriniti5026
We are daved❤🎉,[],2024-11-06T09:14:05Z,@Lidebtalconultants
From India....Congratulations  to USA for Electing Trum 🎉,['@@AbhijeetKumar-vh1ff No one in US cares what you or India feels. Trump is coming for all Indian illegals and make citizenship for H1 impossible. Go Trump!!'],2024-11-06T09:13:47Z,@AbhijeetKumar-vh1ff
The greatest man to be president ever Thank you to all Americans for standing up it’s time to turn this country around,[],2024-11-06T09:13:45Z,@barryketchel2014
"Lot ca voted for u, but the big lib city out voted us as always. My city thats red area of ca is so happy",[],2024-11-06T09:13:41Z,@jborrego2406
"I’m happy for my family and friends in the states, god bless America 🇺🇸 go do your thing Trump make America great again",[],2024-11-06T09:13:35Z,@lea24457
Wooohoooo 🎉🎉🎉🎉❤❤❤❤❤❤❤ we are saved,[],2024-11-06T09:13:32Z,@Lidebtalconultants
"YouTube asked to be civil and polite. How can I be rude to the best president of the United States. I am honored to have a President like you. We are saved. 
Thank you for not stopping. ♥️♥️♥️🙏🙏🙏🙏🙏🙏🙏🙏🙏🦜🦜",[],2024-11-06T09:13:12Z,@Lidebtalconultants
Congratulations America!💪✌️👍,[],2024-11-06T09:13:08Z,@alinasliman381
How.  Is miss. Tayler. Sweet I never never.   Felling.     Sad or crying.    You know. I. Never. Liked yr shows and yr words all useless. Crazy 😊,[],2024-11-06T09:12:40Z,@deCle-y1b
"Congratulations President Trump, God bless you. Nth Queensland Australia 🇦🇺 ❤",[],2024-11-06T09:12:39Z,@kimlee1416
Thank you Lord!!❤🎉🎉🎉🎉🎉,[],2024-11-06T09:12:23Z,@cris_curitiba
"Well Hallelujah  we love you, President Trump + beautiful gorgeous , classy first Lady
 Congratulations",[],2024-11-06T09:12:18Z,@RLS424
"Congrats to president Trump, 47th president of the United States. Much love from Cameroon 🇨🇲.",[],2024-11-06T09:12:01Z,@mofakosyfretngole7983
Congratulations to America! Congratulations to the 47th President of the United States! ❤️❤️❤️,[],2024-11-06T09:11:54Z,@agnesiliganvalenzuela4035
YMCA eh,[],2024-11-06T09:11:52Z,@PeasantGarden
I Love you President Trump I knew if you became President again it was going to the best ever before I leave this earth Thank You so much for never giving up on America,[],2024-11-06T09:11:48Z,@debradefrancis6220
My only question about this entire event is who let Laura wear a white bra with that outfit... atleast wear one that matches her skin lol😂,[],2024-11-06T09:11:34Z,@Ju66alo4Life
Thank you to all those prayers that were said on behalf of the United States of America!,[],2024-11-06T09:11:22Z,@LauraNielson-b3g
God bless America. God  answers prayers!,[],2024-11-06T09:11:21Z,@sherryhacker5036
Jd vance Is an absolute unit,[],2024-11-06T09:11:00Z,@Rocky4_26
Thank God!!!❤❤❤❤❤❤💥USA!!!💥😄,[],2024-11-06T09:10:58Z,@singingsparrow83
Americans won and America won and world won today thank you Americans god bless you,[],2024-11-06T09:10:46Z,@madhusudhanrao3112
"I'm first voter become win
Good luck pr,Trump",[],2024-11-06T09:10:20Z,@TheGadegj
Congratulations to the MAGA team,[],2024-11-06T09:10:14Z,@angelokitala8598
"Congratulation President Trump, from South Africa. You are not only a USA president but a leader of the world, thank you for being the forerunner of justice",[],2024-11-06T09:10:09Z,@sharenfreeme8038
Gross🤮,[],2024-11-06T09:10:04Z,@ellehcimmoores1380
Graças à Deus. Thank you Lord the torment has gone,[],2024-11-06T09:09:55Z,@rubenshartman
Congrats from swat kpk Pakistan.,[],2024-11-06T09:09:25Z,@qadarman9058
Trump thank God 🙏🙏🙏,[],2024-11-06T09:09:07Z,@jrorozco29
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2024-11-06T09:08:59Z,@Itslyndzie
Yes yes yes PRESIDENT TRUMP WE LOVE YOUUUUUU!!!!!!CHOSEN BY GOD!!!!!!FROM SOUTH AFRICA,[],2024-11-06T09:08:46Z,@mariusbrits9967
"This is just a nightmare... Putin’s bet worked.
Trump will ruin everything.

Fools don't even understand what happened...","['He can’t do worse than what the democrats have done 🥴', ""@@lea24457 You are either a bot or a complete fool.\n\nWhen one dictator puts everything on another country's elections, destroying hundreds of thousands of lives, it's worth thinking about."", ""@@lea24457 Don't write to me anymore bot"", '@@Roman_851 I ain’t no bot 🤖 how very dare you 😂']",2024-11-06T09:08:25Z,@Roman_851
🤮🤮🤮🤮🤮🤮🤮🤮,[],2024-11-06T09:08:20Z,@Redboi-qh3oe
"I pray that as soon as he gets in office, he pardons the Jay Sixers that was never fair to begin with. It was a false flag operation set up by the FBI. Everybody knows that the DOJ had their hands all up in that they did that and those Sixers need to get out of prison as soon as you’re in the White House?",[],2024-11-06T09:08:16Z,@pattygarcia3504
From Danmark 🇩🇰 🇩🇰 🇩🇰 God blesse you 🇩🇰 ❤️💐,[],2024-11-06T09:08:07Z,@RietaChristensen
💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗,[],2024-11-06T09:08:03Z,@busybodybaroness
Dudes ear never got shot. Dufus.,[],2024-11-06T09:07:56Z,@jasonodell79er
"Just woke up so happy , from black woman . Dem thought they had votes from black , an Hispanic ppl. Nope lol",[],2024-11-06T09:07:52Z,@jborrego2406
Congrats from Sweden🥰,[],2024-11-06T09:07:50Z,@majaskogjordh627
Too bad a criminal can be a president in America.,"[""It's too bad that a Criminal Traitor of the people and America could have become President, like the last one who became President in 2020."", '@@charliekwon2035 he will receive Presidential immunity for past supposed crimes. \n\nAdditionally, he didn’t commit as much crimes other Presidents. The Kennedys likely kills Marilyn Monroe, Clinton had his sex scandal, Hillary used public server for her work emails, Hunter Biden took bribes from and had to rely on his father to bail him out, etc.']",2024-11-06T09:07:48Z,@charliekwon2035
